,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,16.0,0.0,20.18248892349297,0.0,0.0
1,16.0,0.0,20.071354822429083,0.0,0.0
2,16.0,0.0,19.972990762806273,0.0,0.0
3,16.0,0.0,19.87314212397021,0.0,0.0
4,16.0,0.0,19.775891743392222,0.0,0.0
5,16.5,0.0,19.685618324236856,0.0,0.0
6,16.5,0.0,19.622556473377717,0.0,0.0
7,16.0,0.0,19.61240292525969,0.0,0.38759707474030947
8,20.0,159443.93583641932,19.956861440592757,63777.57433456773,0.04313855940724309
9,20.5,339259.0035157771,20.443054560459185,135703.60140631086,0.0
10,20.0,64949.58170630713,20.09014048001623,25979.832682522854,0.0
11,22.5,500000.0,20.98057397103448,200000.0,0.0
12,20.0,0.0,20.259172448621335,0.0,0.0
13,21.5,494023.18511685316,21.22367639622388,197609.27404674128,0.0
14,18.5,0.0,20.510072917324422,0.0,0.0
15,22.5,500000.0,21.46400711297172,200000.0,0.0
16,21.0,174359.29453253828,21.06721009925676,69743.71781301532,0.0
17,18.0,0.0,20.716782938755024,0.0,0.0
18,22.5,500000.0,21.62845091614578,300000.0,0.0
19,16.0,0.0,20.807151382495814,0.0,0.0
20,22.0,495377.38418015704,21.64644926629587,297226.4305080942,0.0
21,16.0,0.0,20.79938645350523,0.0,0.0
22,20.5,5160.671965838677,20.65384436958646,2064.268786335471,0.0
23,16.0,0.0,20.53791387352057,0.0,0.0
24,16.0,0.0,20.437286400180245,0.0,0.0
25,16.0,0.0,20.336606685910965,0.0,0.0
26,16.0,0.0,20.240324236842902,0.0,0.0
27,16.0,0.0,20.143268846417538,0.0,0.0
28,16.5,0.0,20.045524018097304,0.0,0.0
29,22.0,500000.0,20.967544146422465,100000.0,0.0
30,17.0,0.0,20.17290662776677,0.0,0.0
31,22.5,500000.0,21.08640286956085,100000.0,0.0
32,22.0,500000.0,21.336686347895927,200000.0,0.0
33,17.5,0.0,20.53848774988973,0.0,0.0
34,21.0,249725.16745631394,20.953127017137025,99890.06698252558,0.0
35,17.0,0.0,20.54035300630492,0.0,0.0
36,20.0,0.0,20.464467123226488,0.0,0.0
37,20.5,68960.95847531327,20.558716902846186,27584.38339012531,0.0
38,22.5,500000.0,21.42872865553956,200000.0,0.0
39,19.5,0.0,20.6513151014144,0.0,0.0
40,22.0,493115.3940075203,21.540631702999697,197246.15760300812,0.0
41,20.0,0.0,20.742637666439112,0.0,0.0
42,20.0,0.0,20.617472550266324,0.0,0.0
43,21.0,232128.4963671533,20.97325661203281,139277.09782029197,0.0
44,20.0,0.0,20.511825942487867,0.0,0.0
45,22.0,500000.0,21.393580505333187,200000.0,0.0
46,16.0,0.0,20.57283383815916,0.0,0.0
47,16.0,0.0,20.424246302076046,0.0,0.0
48,16.0,0.0,20.30883488724067,0.0,0.0
49,16.0,0.0,20.20049555550181,0.0,0.0
50,16.0,0.0,20.098818181813,0.0,0.0
51,16.0,0.0,20.008441156505206,0.0,0.0
52,19.0,0.0,19.925541211536604,0.0,0.0
53,17.5,0.0,19.852588618944896,0.0,0.0
54,20.0,119012.74260765163,20.039727273683468,23802.548521530327,0.0
55,22.5,500000.0,20.8475138929464,100000.0,0.0
56,22.0,500000.0,21.134555023900337,200000.0,0.0
57,17.5,0.0,20.380353474076237,0.0,0.0
58,20.0,0.0,20.318252936917816,0.0,0.0
59,20.0,0.0,20.269318499965237,0.0,0.0
60,21.0,340928.89153794304,20.923030687487643,136371.55661517722,0.0
61,16.5,0.0,20.379174924693167,0.0,0.0
