,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,16.0,0.0,20.18248892349297,0.0,0.0
1,16.0,0.0,20.071354822429083,0.0,0.0
2,16.0,0.0,19.972990762806273,0.0,0.0
3,16.0,0.0,19.87314212397021,0.0,0.0
4,16.0,0.0,19.775891743392222,0.0,0.0
5,16.0,0.0,19.685618324236856,0.0,0.0
6,16.5,0.0,19.622556473377717,0.0,0.0
7,17.0,0.0,19.61240292525969,0.0,0.38759707474030947
8,18.5,0.0,19.63238367252641,0.0,0.3676163274735913
9,16.5,0.0,19.65571761784689,0.0,0.3442823821531107
10,20.0,142550.9836745209,19.961594474958265,57020.39346980836,0.038405525041735444
11,22.0,500000.0,20.78222808419644,200000.0,0.0
12,21.0,415867.19007063855,20.911111210081224,166346.87602825544,0.0
13,21.5,499873.1635006899,21.30497609387733,199949.26540027597,0.0
14,18.5,0.0,20.553820330661978,0.0,0.0
15,22.0,500000.0,21.504399980968362,200000.0,0.0
16,18.5,0.0,20.747395670737028,0.0,0.0
17,21.5,412721.4114821874,21.493598583575025,247632.84688931244,0.0
18,20.5,10327.202354329025,20.82285703246442,6196.321412597415,0.0
19,20.0,0.0,20.66865946927453,0.0,0.0
20,20.0,0.0,20.537902177471086,0.0,0.0
21,21.5,488710.7540538825,21.399994289879007,195484.30162155302,0.0
22,16.0,0.0,20.595358637786852,0.0,0.0
23,16.0,0.0,20.462163048623047,0.0,0.0
24,16.0,0.0,20.36569624395618,0.0,0.0
25,16.0,0.0,20.26873136316578,0.0,0.0
26,16.0,0.0,20.175887373966205,0.0,0.0
27,16.0,0.0,20.08201479791865,0.0,0.0
28,18.0,0.0,19.98721631175713,0.0,0.0
29,20.0,107190.21400597286,20.123562314587048,21438.042801194573,0.0
30,18.5,0.0,19.88128358863197,0.0,0.0
31,22.0,500000.0,20.837203528342233,100000.0,0.0
32,20.0,1122.7448056364071,20.08916132147581,449.0979222545629,0.0
33,21.5,491040.0023218387,21.01616624854793,196416.00092873548,0.0
34,18.0,0.0,20.278942185197952,0.0,0.0
35,22.5,500000.0,21.22046473664173,200000.0,0.0
36,19.0,0.0,20.462650489484876,0.0,0.0
37,20.5,68129.88952536005,20.52166167342761,27251.95581014402,0.0
38,20.0,0.0,20.381096926364894,0.0,0.0
39,22.0,500000.0,21.33343574804952,200000.0,0.0
40,20.0,0.0,20.55259890327012,0.0,0.0
41,16.5,0.0,20.429631940014005,0.0,0.0
42,22.5,500000.0,21.36522325746649,300000.0,0.0
43,17.0,0.0,20.547328153018647,0.0,0.0
44,21.0,271040.9003495491,20.934962023984024,162624.54020972943,0.0
45,17.5,0.0,20.4331787702184,0.0,0.0
46,20.5,118817.52996363252,20.550651248347346,47527.01198545301,0.0
47,16.0,0.0,20.27039642758347,0.0,0.0
48,16.0,0.0,20.155898242838347,0.0,0.0
49,16.0,0.0,20.054373805267176,0.0,0.0
50,16.0,0.0,19.95900655062002,0.0,0.0
51,16.0,0.0,19.874472724435687,0.0,0.0
52,19.0,0.0,19.796984074307527,0.0,0.0
53,22.0,500000.0,20.744273636647137,100000.0,0.0
54,17.5,0.0,19.974971420175905,0.0,0.0
55,21.5,500000.0,20.914925586334675,100000.0,0.0
56,22.0,500000.0,21.200533496944804,200000.0,0.0
57,21.0,254892.23653213526,20.9537778373174,101956.89461285411,0.0
58,22.0,500000.0,21.539273172850148,200000.0,0.0
59,18.0,0.0,20.744091300498855,0.0,0.0
60,22.0,498972.2594392073,21.65591972376138,199588.90377568293,0.0
61,16.0,0.0,20.859396349160978,0.0,0.0
