,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,16.0,0.0,20.18248892349297,0.0,0.0
1,16.0,0.0,20.071354822429083,0.0,0.0
2,16.0,0.0,19.972990762806273,0.0,0.0
3,16.0,0.0,19.87314212397021,0.0,0.0
4,16.0,0.0,19.775891743392222,0.0,0.0
5,21.5,500000.0,20.70084869954739,100000.0,0.0
6,16.0,0.0,19.92245081107334,0.0,0.0
7,22.0,500000.0,20.879782140902996,100000.0,0.0
8,20.5,143309.71697597296,20.45470029335417,57323.88679038919,0.0
9,21.5,493715.4283820484,21.219545414037686,197486.17135281936,0.0
10,16.0,0.0,20.48467899198242,0.0,0.0
11,21.0,293188.703838858,21.01933888166938,117275.48153554321,0.0
12,16.0,0.0,20.55912623759787,0.0,0.0
13,21.5,444045.03934757574,21.423149005433128,177618.01573903032,0.0
14,19.0,0.0,20.758311291381002,0.0,0.0
15,21.5,396281.63227654644,21.500399602012596,158512.65291061858,0.0
16,20.5,8643.499253940001,20.887770930413872,3457.3997015760006,0.0
17,21.0,141328.10954205878,21.075197996343636,84796.86572523527,0.0
18,21.0,117324.22093820937,21.004794278269486,70394.53256292563,0.0
19,19.5,0.0,20.717587075637145,0.0,0.0
20,19.5,0.0,20.580601107063355,0.0,0.0
21,20.5,37116.78132365155,20.524545277276243,14846.712529460621,0.0
22,21.0,274863.70399194234,20.925493868189946,109945.48159677694,0.0
23,16.0,0.0,20.44324190210774,0.0,0.0
24,16.0,0.0,20.334423073577717,0.0,0.0
25,16.0,0.0,20.242116140459654,0.0,0.0
26,16.0,0.0,20.153577509878563,0.0,0.0
27,17.0,0.0,20.063684156112096,0.0,0.0
28,18.5,0.0,19.97256322434089,0.0,0.0
29,18.5,0.0,19.885479101869713,0.0,0.0
30,19.5,0.0,19.8118433133017,0.0,0.0
31,22.0,500000.0,20.77832485194365,100000.0,0.0
32,17.5,0.0,20.033936144396854,0.0,0.0
33,21.5,500000.0,20.98532356114359,200000.0,0.0
34,20.5,148036.23699016485,20.54323038575452,59214.49479606594,0.0
35,21.5,495263.22463129164,21.265498817894606,198105.28985251667,0.0
36,17.5,0.0,20.50539607217692,0.0,0.0
37,21.0,296318.44288999616,21.033541019455363,118527.37715599847,0.0
38,20.0,0.0,20.55725705381559,0.0,0.0
39,20.0,0.0,20.474091561197145,0.0,0.0
40,22.0,500000.0,21.41613868725269,200000.0,0.0
41,21.0,200362.51920640506,21.02518858395026,120217.51152384303,0.0
42,21.0,189414.73287396473,21.005585725230215,113648.83972437883,0.0
43,20.5,2829.0270071598843,20.61068593930525,1697.4162042959306,0.0
44,22.0,498000.6189114298,21.473483202467737,298800.37134685786,0.0
45,17.0,0.0,20.64170301620329,0.0,0.0
46,21.5,429408.5657952808,21.36079097353572,171763.42631811232,0.0
47,16.0,0.0,20.635044870898778,0.0,0.0
48,16.0,0.0,20.480757713074038,0.0,0.0
49,16.0,0.0,20.36158337478678,0.0,0.0
50,16.0,0.0,20.249880904984867,0.0,0.0
51,16.0,0.0,20.150227945121262,0.0,0.0
52,18.5,0.0,20.058745035151404,0.0,0.0
53,22.5,500000.0,20.993080845475607,100000.0,0.0
54,17.0,0.0,20.211787347228192,0.0,0.0
55,22.0,500000.0,21.140640517981197,100000.0,0.0
56,19.0,0.0,20.400740574997126,0.0,0.0
57,22.0,500000.0,21.360469849660237,200000.0,0.0
58,18.0,0.0,20.61538487904412,0.0,0.0
59,20.5,46421.361568868066,20.62252496201939,18568.544627547228,0.0
60,21.5,428496.11438567715,21.35953722303929,171398.44575427088,0.0
