,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,19.0,0.0,20.18248892349297,0.0,0.0
1,17.0,0.0,20.071354822429083,0.0,0.0
2,21.5,491871.8771170687,20.97312473748571,24593.593855853436,0.0
3,17.5,0.0,20.167783674566206,0.0,0.0
4,19.0,0.0,20.023877020117975,0.0,0.0
5,19.5,0.0,19.91815151585707,0.0,0.0
6,21.5,500000.0,20.856022699776993,25000.0,0.0
7,22.0,500000.0,21.13253427997786,25000.0,0.0
8,21.0,274769.3256083172,20.93084812715517,27476.932560831723,0.0
9,16.0,0.0,20.49163194891574,0.0,0.0
10,19.0,0.0,20.439118160938627,0.0,0.0
11,18.5,0.0,20.403580722394015,0.0,0.0
12,16.0,0.0,20.37448034331657,0.0,0.0
13,22.0,500000.0,21.375730258279127,50000.0,0.0
14,22.5,500000.0,21.66217202545441,50000.0,0.0
15,22.5,500000.0,21.89481883149705,50000.0,0.0
16,19.5,0.0,21.087714171646237,0.0,0.0
17,19.0,0.0,20.970722373266625,0.0,0.0
18,19.5,0.0,20.86326888264203,0.0,0.0
19,17.0,0.0,20.74505973308533,0.0,0.0
20,18.0,0.0,20.614108711029168,0.0,0.0
21,16.0,0.0,20.48201387529069,0.0,0.0
22,17.5,0.0,20.37746654799169,0.0,0.0
23,16.5,0.0,20.28960532063087,0.0,0.0
24,16.0,0.0,20.207816614121153,0.0,0.0
25,18.0,0.0,20.124426410272868,0.0,0.0
26,17.0,0.0,20.044136449651795,0.0,0.0
27,16.5,0.0,19.96187381772855,0.0,0.0
28,17.5,0.0,19.877812011949462,0.0,0.0
29,20.0,124344.76388361886,20.05480110033923,6217.2381941809435,0.0
30,17.5,0.0,19.802657843305322,0.0,0.0
31,20.0,124571.39048211834,20.003859715753876,6228.5695241059175,0.0
32,19.5,0.0,19.795411473335925,0.0,0.20458852666407523
33,18.5,0.0,19.769038156494865,0.0,0.23096184350513482
34,19.5,0.0,19.75384398322267,0.0,0.24615601677733068
35,22.5,500000.0,20.758747657087962,50000.0,0.0
36,20.5,216563.91677922025,20.469432590978144,21656.391677922027,0.0
37,18.0,0.0,20.109604145093577,0.0,0.0
38,20.5,210573.47665742348,20.506884143481347,21057.34766574235,0.0
39,22.5,500000.0,21.174927460271235,50000.0,0.0
40,19.0,0.0,20.39396995734437,0.0,0.0
41,16.5,0.0,20.28148939929311,0.0,0.0
42,20.0,807.3204852977394,20.21275322460263,121.09807279466091,0.0
43,16.0,0.0,20.118718264920656,0.0,0.0
44,17.5,0.0,20.012373473590394,0.0,0.0
45,19.5,0.0,19.92074567647292,0.0,0.07925432352708128
46,17.5,0.0,19.84109779726852,0.0,0.15890220273147904
47,19.5,0.0,19.764097807913597,0.0,0.0
48,18.5,0.0,19.68646413502205,0.0,0.0
49,17.5,0.0,19.613084961306285,0.0,0.0
50,21.0,500000.0,20.558991866596536,25000.0,0.0
51,17.0,0.0,19.783221930383576,0.0,0.0
52,21.5,500000.0,20.69552002743937,25000.0,0.0
53,17.5,0.0,19.917169515120257,0.0,0.0
54,18.5,0.0,19.82001992133882,0.0,0.0
55,19.0,0.0,19.78100201763177,0.0,0.21899798236822932
56,20.0,125338.29324219968,20.03083831458399,12533.829324219969,0.0
57,16.0,0.0,19.852016664184912,0.0,0.1479833358150877
58,17.0,0.0,19.840425557869914,0.0,0.15957444213008642
59,21.5,500000.0,20.831002878984748,50000.0,0.0
60,16.0,0.0,20.09762864198132,0.0,0.0
61,16.5,0.0,20.017317657388258,0.0,0.0
62,18.5,0.0,20.003290304800224,0.0,0.0
63,20.5,230344.0478833034,20.467397458286317,23034.404788330343,0.0
64,18.0,0.0,20.12372280395958,0.0,0.0
65,22.0,500000.0,21.09780567043895,75000.0,0.0
66,18.5,0.0,20.328786607411335,0.0,0.0
67,18.5,0.0,20.208253568276024,0.0,0.0
68,16.5,0.0,20.132255180242666,0.0,0.0
69,20.5,219848.1995809323,20.502335334960573,21984.81995809323,0.0
70,16.5,0.0,20.101445497815284,0.0,0.0
71,19.0,0.0,19.996462866355532,0.0,0.0
72,18.0,0.0,19.90766609805987,0.0,0.0
73,18.0,0.0,19.821687801977014,0.0,0.0
74,16.5,0.0,19.727568225743692,0.0,0.0
75,21.5,500000.0,20.65827835717543,25000.0,0.0
76,17.5,0.0,19.86583702347222,0.0,0.0
77,17.5,0.0,19.750673295393632,0.0,0.0
78,18.0,0.0,19.69693014331229,0.0,0.0
79,20.0,167187.77912219983,20.017204928185194,8359.388956109991,0.0
80,20.5,337856.93181955296,20.445362907486935,33785.6931819553,0.0
81,20.5,278106.1426645624,20.51804398411564,27810.61426645624,0.0
82,19.5,0.0,20.08793228484866,0.0,0.0
83,17.0,0.0,20.05643179875904,0.0,0.0
84,22.0,500000.0,21.069140025615336,50000.0,0.0
85,22.5,500000.0,21.362621050013146,50000.0,0.0
86,18.5,0.0,20.601208216595715,0.0,0.0
87,21.5,435400.89702453424,21.42865888238722,43540.08970245343,0.0
88,18.5,0.0,20.772761568940634,0.0,0.0
89,18.0,0.0,20.712179948032798,0.0,0.0
90,18.5,0.0,20.651644228235302,0.0,0.0
91,17.0,0.0,20.57238060628576,0.0,0.0
92,18.0,0.0,20.494002225005545,0.0,0.0
93,17.5,0.0,20.405184914687034,0.0,0.0
94,18.5,0.0,20.309979881255522,0.0,0.0
95,17.0,0.0,20.21019112108836,0.0,0.0
96,19.0,0.0,20.114297016260014,0.0,0.0
97,16.0,0.0,20.026327486002366,0.0,0.0
98,16.5,0.0,19.939749027534972,0.0,0.0
99,17.0,0.0,19.84891699085708,0.0,0.0
100,17.5,0.0,19.76298395598025,0.0,0.0
101,22.5,500000.0,20.7121580887917,25000.0,0.0
102,22.5,500000.0,20.976409838728284,25000.0,0.0
103,18.0,0.0,20.204427504616817,0.0,0.0
104,16.5,0.0,20.16425409948764,0.0,0.0
105,16.5,0.0,20.169725101794267,0.0,0.0
106,17.5,0.0,20.18044712867712,0.0,0.0
107,22.0,500000.0,21.202239587402765,50000.0,0.0
108,22.0,500000.0,21.529160168165273,50000.0,0.0
109,16.0,0.0,20.790941889446348,0.0,0.0
110,16.5,0.0,20.742590997462916,0.0,0.0
111,18.0,0.0,20.707032965018936,0.0,0.0
112,20.0,0.0,20.663248913649475,0.0,0.0
113,18.5,0.0,20.600830009360916,0.0,0.0
114,17.5,0.0,20.55079077719098,0.0,0.0
115,20.0,0.0,20.47283883285972,0.0,0.0
116,19.5,0.0,20.39882828498036,0.0,0.0
117,19.5,0.0,20.326824980451672,0.0,0.0
118,19.0,0.0,20.256679423189226,0.0,0.0
119,19.5,0.0,20.187329780969844,0.0,0.0
120,16.5,0.0,20.116442890544516,0.0,0.0
121,17.0,0.0,20.0510321288385,0.0,0.0
122,22.5,500000.0,21.002156784067317,25000.0,0.0
123,21.0,384166.2115311329,21.01081485736945,19208.310576556647,0.0
124,22.5,500000.0,21.36756398728863,25000.0,0.0
125,16.5,0.0,20.54981689061903,0.0,0.0
126,16.5,0.0,20.442045145216447,0.0,0.0
127,20.5,102364.83252977763,20.594515069982183,5118.241626488882,0.0
128,16.5,0.0,20.38188298691934,0.0,0.0
129,17.5,0.0,20.32697146965449,0.0,0.0
130,18.5,0.0,20.28499132866234,0.0,0.0
131,22.5,500000.0,21.274810291092372,50000.0,0.0
132,20.0,0.0,20.552758084409426,0.0,0.0
133,18.0,0.0,20.485387136645674,0.0,0.0
134,22.0,499914.3374936637,21.459257615328323,49991.43374936638,0.0
135,21.0,146633.88364694253,20.988482913781212,14663.388364694254,0.0
136,20.5,1747.4898355537425,20.669556892225547,174.74898355537425,0.0
137,20.5,1948.8769884793057,20.5643171318395,292.3315482718958,0.0
138,18.5,0.0,20.465662921205908,0.0,0.0
139,18.5,0.0,20.356202382532967,0.0,0.0
140,16.0,0.0,20.246633325438914,0.0,0.0
141,20.0,0.0,20.136872207425835,0.0,0.0
142,20.0,1177.4554997695784,20.03587055868368,117.74554997695785,0.0
143,19.5,0.0,19.91993101318293,0.0,0.0
144,19.5,0.0,19.812953988912643,0.0,0.0
145,17.0,0.0,19.70860328627321,0.0,0.0
146,16.5,0.0,19.605078467121942,0.0,0.0
147,19.0,0.0,19.507673168632493,0.0,0.0
148,18.0,0.0,19.418294915873837,0.0,0.0
149,19.0,0.0,19.358684660562723,0.0,0.0
150,21.0,500000.0,20.348218222033374,25000.0,0.0
151,18.5,0.0,19.63059951374644,0.0,0.0
152,16.5,0.0,19.59381223118316,0.0,0.0
153,19.0,0.0,19.59710962292124,0.0,0.40289037707875863
