,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,19.0,0.0,20.18248892349297,0.0,0.0
1,18.0,0.0,20.071354822429083,0.0,0.0
2,21.0,433180.50147812313,20.85019747672691,21659.02507390616,0.0
3,16.0,0.0,20.13371039369482,0.0,0.0
4,21.0,470504.0057237063,20.953863635930002,23525.200286185314,0.0
5,18.5,0.0,20.171028613524907,0.0,0.0
6,22.0,500000.0,21.06724314323416,25000.0,0.0
7,20.0,10828.77096437839,20.337145747737473,541.4385482189194,0.0
8,22.5,500000.0,21.284874862763424,50000.0,0.0
9,22.0,500000.0,21.56867402408393,50000.0,0.0
10,18.5,0.0,20.78511580308422,0.0,0.0
11,18.0,0.0,20.69931227470147,0.0,0.0
12,22.5,500000.0,21.66739712475031,50000.0,0.0
13,22.0,493170.6070864293,21.92445119088163,49317.06070864294,0.0
14,18.0,0.0,21.139554546936424,0.0,0.0
15,22.5,500000.0,22.059112874149694,50000.0,0.0
16,22.5,500000.0,22.28743355186437,50000.0,0.0
17,20.5,0.0,21.445324105565252,0.0,0.0
18,20.0,0.0,21.281071648215725,0.0,0.0
19,21.0,18717.53507594602,21.181053380913195,2807.630261391903,0.0
20,21.5,229456.57567201008,21.46116153930437,34418.48635080151,0.0
21,19.0,0.0,20.979969795402454,0.0,0.0
22,18.0,0.0,20.833541061409992,0.0,0.0
23,16.5,0.0,20.72026581844556,0.0,0.0
24,21.0,194110.55615639203,21.011999664408087,9705.527807819602,0.0
25,18.5,0.0,20.62542901037694,0.0,0.0
26,18.0,0.0,20.507119814191057,0.0,0.0
27,19.0,0.0,20.40011946617683,0.0,0.0
28,21.0,324098.177249571,20.953319439338202,16204.90886247855,0.0
29,20.5,92734.99647187714,20.57516587163905,4636.749823593857,0.0
30,22.0,500000.0,21.337732679380334,25000.0,0.0
31,22.0,497816.21845079144,21.554661544428505,24890.810922539575,0.0
32,19.5,0.0,20.739738096958728,0.0,0.0
33,21.5,376896.4291903674,21.40432475288121,37689.64291903674,0.0
34,17.0,0.0,20.80185252443731,0.0,0.0
35,22.5,500000.0,21.726448386660653,50000.0,0.0
36,18.5,0.0,20.94665898162895,0.0,0.0
37,17.0,0.0,20.845318036459435,0.0,0.0
38,20.5,12583.788860958119,20.811110081661358,1258.378886095812,0.0
39,19.0,0.0,20.718876901782295,0.0,0.0
40,21.5,401613.5285082257,21.458151646162438,40161.35285082257,0.0
41,20.0,0.0,20.7886275258893,0.0,0.0
42,20.0,0.0,20.67549494307784,0.0,0.0
43,21.0,237383.04550247543,21.052455051832492,35607.456825371315,0.0
44,17.0,0.0,20.58021248390188,0.0,0.0
45,20.0,0.0,20.452075781040598,0.0,0.0
46,20.0,0.0,20.35027453860453,0.0,0.0
47,18.5,0.0,20.25275853739939,0.0,0.0
48,16.0,0.0,20.15612341711356,0.0,0.0
49,17.5,0.0,20.06514378394973,0.0,0.0
50,22.0,500000.0,20.99474616075449,25000.0,0.0
51,22.0,500000.0,21.219100825806954,25000.0,0.0
52,22.0,500000.0,21.402065978455322,25000.0,0.0
53,17.5,0.0,20.562998784594548,0.0,0.0
54,22.5,500000.0,21.4533448619839,25000.0,0.0
55,22.5,500000.0,21.6885384622267,25000.0,0.0
56,18.0,0.0,20.892473326681483,0.0,0.0
57,20.5,0.0,20.813457729619977,0.0,0.0
58,22.5,500000.0,21.777170100667153,50000.0,0.0
59,18.0,0.0,20.994212081545232,0.0,0.0
60,21.5,289055.56766198575,21.479290385384843,28905.556766198577,0.0
61,16.5,0.0,20.975690644770523,0.0,0.0
62,20.5,0.0,20.902187891074156,0.0,0.0
63,16.5,0.0,20.855828463410955,0.0,0.0
64,22.0,497493.16055660805,21.81949379479636,49749.316055660805,0.0
65,17.5,0.0,21.05366869445474,0.0,0.0
66,22.5,500000.0,21.94354107157576,75000.0,0.0
67,18.0,0.0,21.117368012122522,0.0,0.0
68,20.0,0.0,20.974100574052905,0.0,0.0
69,20.5,14211.022462782392,20.8889896618025,1421.1022462782394,0.0
70,20.0,0.0,20.755941640613482,0.0,0.0
71,17.0,0.0,20.640654176732177,0.0,0.0
72,18.5,0.0,20.531438321755083,0.0,0.0
73,17.0,0.0,20.426534133682015,0.0,0.0
74,22.5,500000.0,21.33010028137658,25000.0,0.0
75,20.5,49198.51340225516,20.616184220052368,2459.925670112758,0.0
76,18.0,0.0,20.402658555383784,0.0,0.0
77,20.5,93819.88432931967,20.491120431929915,4690.994216465983,0.0
78,22.0,500000.0,21.306612716454485,25000.0,0.0
79,18.0,0.0,20.545901564164506,0.0,0.0
80,22.5,500000.0,21.48360417678294,50000.0,0.0
81,22.0,491865.0752772954,21.742338222053746,49186.50752772954,0.0
82,16.5,0.0,20.975335651956428,0.0,0.0
83,16.5,0.0,20.89634205423328,0.0,0.0
84,22.0,496035.3900633159,21.872201218227147,49603.53900633159,0.0
85,16.5,0.0,21.126116691379327,0.0,0.0
86,18.5,0.0,21.055288265093093,0.0,0.0
87,22.0,466340.02606013836,21.971812462985618,46634.00260601384,0.0
88,22.0,374645.21937369864,22.028798552307837,37464.521937369864,0.0
89,16.0,0.0,21.415520953781808,0.0,0.0
90,21.0,11749.977327662511,21.338494723301515,1762.4965991493766,0.0
91,20.5,0.0,21.225081500534184,0.0,0.0
92,16.5,0.0,21.12896975431613,0.0,0.0
93,20.5,0.0,21.024453453649155,0.0,0.0
94,18.0,0.0,20.914683007190824,0.0,0.0
95,16.0,0.0,20.80137744042094,0.0,0.0
96,16.0,0.0,20.692936538248137,0.0,0.0
97,18.5,0.0,20.593317518365527,0.0,0.0
98,21.0,258810.38811159245,21.027416420185595,12940.519405579624,0.0
99,19.0,0.0,20.548298458278584,0.0,0.0
100,18.0,0.0,20.430027163922976,0.0,0.0
101,21.5,497165.3523583347,21.356856399120066,24858.267617916736,0.0
102,22.5,500000.0,21.609173799363386,25000.0,0.0
103,22.5,500000.0,21.838427432448857,25000.0,0.0
104,21.0,40491.367511628734,21.157576084395018,4049.1367511628737,0.0
105,20.5,0.0,21.037059732999744,0.0,0.0
106,21.5,211965.45811735545,21.4499246409753,21196.545811735545,0.0
107,16.0,0.0,21.125643946308568,0.0,0.0
108,22.5,497710.3414266806,22.119336980792927,49771.03414266807,0.0
109,20.5,0.0,21.401784885249462,0.0,0.0
110,22.5,496022.0452663702,22.350431985833065,49602.20452663702,0.0
111,19.5,0.0,21.59308094217003,0.0,0.0
112,17.0,0.0,21.492593094247713,0.0,0.0
113,18.0,0.0,21.405388659250473,0.0,0.0
114,20.0,0.0,21.332371495005667,0.0,0.0
115,17.0,0.0,21.233113697265587,0.0,0.0
116,20.0,0.0,21.139344020168355,0.0,0.0
117,20.5,0.0,21.049012359097745,0.0,0.0
118,20.0,0.0,20.96186196408212,0.0,0.0
119,18.5,0.0,20.876731794214756,0.0,0.0
120,18.5,0.0,20.791196919282097,0.0,0.0
121,19.5,0.0,20.712185832747743,0.0,0.0
122,19.5,0.0,20.635448931214313,0.0,0.0
123,22.5,500000.0,21.579000589827075,25000.0,0.0
124,22.5,500000.0,21.81258007536091,25000.0,0.0
125,22.5,500000.0,22.002901472570116,25000.0,0.0
126,22.5,500000.0,22.196483919946854,25000.0,0.0
127,21.0,11780.842971022928,21.39560618390892,589.0421485511464,0.0
128,22.5,498786.48048905784,22.273278440360546,49878.64804890579,0.0
129,17.0,0.0,21.48184213767971,0.0,0.0
130,18.0,0.0,21.368033528194395,0.0,0.0
131,22.5,499463.4149851814,22.318723718685895,49946.341498518144,0.0
132,20.5,0.0,21.56187991816077,0.0,0.0
133,22.0,287126.86608089233,22.053519791387323,28712.686608089236,0.0
134,18.5,0.0,21.559402847200484,0.0,0.0
135,22.5,468895.1276062383,22.41052162570679,46889.51276062383,0.0
136,18.0,0.0,21.63324937741366,0.0,0.0
137,21.0,802.0251133262345,21.48062578246347,120.30376699893517,0.0
138,16.0,0.0,21.359489339599914,0.0,0.0
139,18.0,0.0,21.225925020563583,0.0,0.0
140,20.0,0.0,21.094325963279253,0.0,0.0
141,17.0,0.0,20.96412777015671,0.0,0.0
142,17.0,0.0,20.842319077502236,0.0,0.0
143,20.0,0.0,20.709602996783687,0.0,0.0
144,16.5,0.0,20.586697452563644,0.0,0.0
145,16.0,0.0,20.467211673308306,0.0,0.0
146,17.0,0.0,20.349627922449343,0.0,0.0
147,16.5,0.0,20.239159195235214,0.0,0.0
148,18.5,0.0,20.137638423788797,0.0,0.0
149,18.0,0.0,20.066737562115524,0.0,0.0
150,20.5,259200.6644694957,20.566190288625723,12960.033223474786,0.0
151,22.5,500000.0,21.18600031128606,25000.0,0.0
152,19.0,0.0,20.450562871830343,0.0,0.0
153,20.5,73876.82366776717,20.560444919403352,7387.682366776717,0.0
154,21.0,246673.7146718528,20.945351539826632,24667.37146718528,0.0
155,20.5,9161.926760778026,20.59558555348266,916.1926760778026,0.0
156,20.5,353.189740723003,20.560024595618845,35.3189740723003,0.0
157,22.0,492308.0299211122,21.555220436947362,49230.80299211122,0.0
158,19.0,0.0,20.846168437788602,0.0,0.0
159,20.5,0.0,20.789965284688442,0.0,0.0
160,20.0,0.0,20.753155760754023,0.0,0.0
161,16.0,0.0,20.708250058549822,0.0,0.0
162,17.5,0.0,20.654850901346926,0.0,0.0
163,16.0,0.0,20.560305443666266,0.0,0.0
164,17.0,0.0,20.447907800282415,0.0,0.0
165,18.0,0.0,20.34781661464325,0.0,0.0
166,18.5,0.0,20.25111361610981,0.0,0.0
167,18.5,0.0,20.159075405947465,0.0,0.0
168,21.5,500000.0,21.070483311624287,25000.0,0.0
169,17.5,0.0,20.257074982470233,0.0,0.0
170,21.0,399016.259855808,20.92423827092724,19950.8129927904,0.0
171,16.0,0.0,20.244869762107005,0.0,0.0
172,21.0,424272.8995023444,20.973964118803305,21213.64497511722,0.0
173,18.5,0.0,20.264884076183275,0.0,0.0
174,22.0,500000.0,21.18992949970362,25000.0,0.0
175,22.5,500000.0,21.46946271962843,25000.0,0.0
176,22.5,500000.0,21.73143439922534,50000.0,0.0
177,20.5,0.0,20.972922158408718,0.0,0.0
178,22.0,486305.6355244105,21.924253606240246,48630.56355244105,0.0
179,16.0,0.0,21.232833837221328,0.0,0.0
180,20.5,0.0,21.20023590391019,0.0,0.0
181,21.0,19315.663286069535,21.244128852282604,1931.5663286069537,0.0
182,22.0,361855.3629123477,21.94850630038425,36185.53629123477,0.0
183,16.0,0.0,21.420651371162034,0.0,0.0
184,22.0,310202.46977135097,22.01164496285394,31020.2469771351,0.0
185,22.0,239240.34135366656,22.019783503804813,35886.05120304998,0.0
186,17.5,0.0,21.582841412637247,0.0,0.0
187,16.5,0.0,21.49848164473851,0.0,0.0
188,19.5,0.0,21.417051345149602,0.0,0.0
189,19.0,0.0,21.338883534509396,0.0,0.0
190,21.0,0.0,21.26752699292159,0.0,0.0
191,16.5,0.0,21.203936886280733,0.0,0.0
192,21.0,6593.480659430357,21.16056024526654,329.6740329715179,0.0
193,18.5,0.0,21.088735975306292,0.0,0.0
194,16.5,0.0,21.02063530936608,0.0,0.0
195,16.0,0.0,20.953253017849057,0.0,0.0
196,20.0,0.0,20.881456355136045,0.0,0.0
197,20.5,0.0,20.80876532331813,0.0,0.0
198,22.0,494783.7976804487,21.745143273504645,24739.189884022435,0.0
199,22.5,500000.0,22.00658582138876,25000.0,0.0
200,19.5,0.0,21.214396098093015,0.0,0.0
201,21.0,16344.669323318018,21.153648812164448,1634.466932331802,0.0
202,20.0,0.0,21.104420125371778,0.0,0.0
203,22.5,493105.0382738924,22.10020226988795,49310.50382738924,0.0
204,18.5,0.0,21.397844854006483,0.0,0.0
205,19.0,0.0,21.34059257223594,0.0,0.0
206,21.5,117050.27701871654,21.543189650281533,11705.027701871655,0.0
207,18.5,0.0,21.326965286574577,0.0,0.0
208,16.0,0.0,21.264981650448508,0.0,0.0
209,22.0,339237.8714009153,21.92224239619455,50885.6807101373,0.0
210,20.0,0.0,21.384439532389088,0.0,0.0
211,19.0,0.0,21.286705938368932,0.0,0.0
212,20.0,0.0,21.207896430342277,0.0,0.0
213,20.5,0.0,21.123240654110546,0.0,0.0
214,17.0,0.0,21.041208862443426,0.0,0.0
215,20.0,0.0,20.959286985288305,0.0,0.0
216,19.0,0.0,20.882332426617896,0.0,0.0
217,19.0,0.0,20.808827546393733,0.0,0.0
218,17.0,0.0,20.73819947826711,0.0,0.0
219,20.0,0.0,20.666793800354633,0.0,0.0
220,18.5,0.0,20.599649464279835,0.0,0.0
221,22.5,500000.0,21.548601860703187,25000.0,0.0
222,18.5,0.0,20.780862692605712,0.0,0.0
223,19.5,0.0,20.7023367289972,0.0,0.0
224,20.0,0.0,20.657763013593527,0.0,0.0
225,22.5,500000.0,21.62072391881977,50000.0,0.0
226,19.5,0.0,20.847206582503915,0.0,0.0
227,20.5,10647.239834832573,20.778853200315663,1064.7239834832574,0.0
228,21.5,357234.28321241913,21.464136141204015,35723.42832124192,0.0
229,16.5,0.0,20.913899709972448,0.0,0.0
230,20.5,871.6813616965258,20.84856124508258,87.16813616965258,0.0
231,16.5,0.0,20.826000622566635,0.0,0.0
232,22.0,499111.40124871396,21.77151702677833,49911.140124871396,0.0
233,17.5,0.0,21.024227723321395,0.0,0.0
234,22.5,500000.0,21.918294666868253,75000.0,0.0
235,18.0,0.0,21.122433655808265,0.0,0.0
236,20.0,0.0,20.980066124688804,0.0,0.0
237,20.5,11195.396153188356,20.888717369911443,1119.5396153188356,0.0
238,20.0,0.0,20.762848260360826,0.0,0.0
239,17.0,0.0,20.65918508564776,0.0,0.0
240,18.5,0.0,20.55167961680823,0.0,0.0
241,17.0,0.0,20.44597362732834,0.0,0.0
242,22.5,500000.0,21.35715939105719,25000.0,0.0
243,20.5,37103.53688866809,20.627027468861677,1855.1768444334045,0.0
244,18.0,0.0,20.435998179378082,0.0,0.0
245,20.5,74609.73771282156,20.49252638108996,3730.486885641078,0.0
246,22.0,500000.0,21.34732112692838,25000.0,0.0
247,18.0,0.0,20.61128048608099,0.0,0.0
248,22.5,500000.0,21.57933261307052,50000.0,0.0
249,22.0,490469.37352621526,21.8494149220801,49046.93735262153,0.0
250,16.5,0.0,21.083656238948524,0.0,0.0
251,16.5,0.0,21.00831080628349,0.0,0.0
252,22.0,474763.0438366146,21.95688668684788,47476.30438366146,0.0
253,16.5,0.0,21.23929890953868,0.0,0.0
254,18.5,0.0,21.16771853529777,0.0,0.0
255,22.0,430405.35977851466,21.99379743779142,43040.53597785147,0.0
256,22.0,350309.38483267685,22.02369237496146,35030.93848326769,0.0
257,16.0,0.0,21.422781785690734,0.0,0.0
258,21.0,5722.808786536874,21.337022542691585,858.4213179805312,0.0
259,20.5,0.0,21.239730965550848,0.0,0.0
260,16.5,0.0,21.134891884645718,0.0,0.0
261,20.5,0.0,21.03498457882143,0.0,0.0
262,18.0,0.0,20.946594219800307,0.0,0.0
263,16.0,0.0,20.85591542387196,0.0,0.0
264,16.0,0.0,20.771635493980074,0.0,0.0
265,18.5,0.0,20.689535176722472,0.0,0.0
266,21.0,213492.19313978028,21.045871976242605,10674.609656989014,0.0
267,19.0,0.0,20.647707888275075,0.0,0.0
268,18.0,0.0,20.5478118578469,0.0,0.0
269,21.5,456564.84797125816,21.39638949312467,22828.24239856291,0.0
270,22.5,500000.0,21.70708822785882,25000.0,0.0
271,20.5,11640.521279567547,20.94488529263679,582.0260639783774,0.0
272,21.0,109993.16784419314,21.098003449293493,10999.316784419316,0.0
273,20.5,0.0,20.908360235967937,0.0,0.0
274,21.5,277886.9199594606,21.447141279152873,27788.691995946065,0.0
275,16.0,0.0,21.034802889584885,0.0,0.0
276,22.5,500000.0,22.022546081298028,50000.0,0.0
277,19.0,0.0,21.303178061867566,0.0,0.0
