,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,19.5,0.0,20.18248892349297,0.0,0.0
1,19.5,0.0,20.071354822429083,0.0,0.0
2,20.5,227825.43987417457,20.434397533515842,11391.27199370873,0.0
3,20.5,238361.91269915726,20.495120018733882,11918.095634957863,0.0
4,17.5,0.0,20.033413067988654,0.0,0.0
5,22.5,500000.0,20.928797125818114,25000.0,0.0
6,22.0,500000.0,21.15151406302947,25000.0,0.0
7,22.5,500000.0,21.380448523877348,25000.0,0.0
8,22.0,500000.0,21.624780553067538,50000.0,0.0
9,17.0,0.0,20.843599696142558,0.0,0.0
10,20.5,521.855631070729,20.75785786919439,52.18556310707291,0.0
11,20.5,6767.624200254078,20.716340150417818,676.7624200254078,0.0
12,22.5,500000.0,21.674723188428235,50000.0,0.0
13,21.5,269860.1870207387,21.47490724588112,26986.018702073874,0.0
14,22.0,452607.7098077815,21.934795260649384,45260.77098077815,0.0
15,22.0,395856.14309774665,22.0172241517307,39585.61430977467,0.0
16,22.5,499402.33327529905,22.35080652081589,49940.23332752991,0.0
17,22.0,267384.4498980234,22.059588620465373,40107.66748470351,0.0
18,19.0,0.0,21.504222927839805,0.0,0.0
19,16.5,0.0,21.33410360581073,0.0,0.0
20,20.5,0.0,21.169080859477546,0.0,0.0
21,20.5,0.0,21.0054561329952,0.0,0.0
22,20.0,0.0,20.87173010034319,0.0,0.0
23,20.0,0.0,20.756865005702064,0.0,0.0
24,16.5,0.0,20.65008415076048,0.0,0.0
25,19.0,0.0,20.543562633935963,0.0,0.0
26,17.0,0.0,20.441862630401896,0.0,0.0
27,21.5,497569.08668316336,21.350083191320625,24878.45433415817,0.0
28,22.0,500000.0,21.550986839327813,25000.0,0.0
29,21.0,194057.1719477417,21.087597113667993,9702.858597387085,0.0
30,22.0,496282.3506859426,21.667714257088708,24814.117534297133,0.0
31,22.0,496065.6540100799,21.857868580720282,24803.282700503998,0.0
32,22.5,500000.0,22.04567049445886,50000.0,0.0
33,17.0,0.0,21.21189746051967,0.0,0.0
34,16.5,0.0,21.085496946477324,0.0,0.0
35,17.0,0.0,21.000726659514722,0.0,0.0
36,21.0,92872.6538704391,21.117114140914648,9287.26538704391,0.0
37,22.0,470495.57626487256,21.85897714429572,47049.55762648726,0.0
38,22.5,500000.0,22.138151186868157,50000.0,0.0
39,20.5,0.0,21.302448130424576,0.0,0.0
40,16.0,0.0,21.159402720004,0.0,0.0
41,22.5,500000.0,22.056105775971186,75000.0,0.0
42,18.5,0.0,21.236751539477396,0.0,0.0
43,22.0,449990.1957490452,21.982775562894847,67498.52936235677,0.0
44,18.0,0.0,21.180780960390692,0.0,0.0
45,20.0,0.0,21.00645045510353,0.0,0.0
46,20.0,0.0,20.874187286905237,0.0,0.0
47,21.0,165561.25539016994,21.091950485831287,16556.125539016994,0.0
48,16.5,0.0,20.722779268191577,0.0,0.0
49,19.0,0.0,20.59379750459712,0.0,0.0
50,17.0,0.0,20.480635829125166,0.0,0.0
51,22.0,500000.0,21.39484148897069,25000.0,0.0
52,21.0,199351.5100720896,20.988155719122556,9967.57550360448,0.0
53,19.0,0.0,20.577338763697984,0.0,0.0
54,21.5,454417.8881660756,21.398206472546068,22720.89440830378,0.0
55,16.5,0.0,20.686365696880692,0.0,0.0
56,22.0,500000.0,21.62945198800007,50000.0,0.0
57,17.0,0.0,20.88783149884591,0.0,0.0
58,19.0,0.0,20.80888288428677,0.0,0.0
59,20.5,13484.82288897671,20.772850968075286,1348.4822888976712,0.0
60,21.5,370885.29188158433,21.454397512876433,37088.529188158434,0.0
61,17.0,0.0,20.850228305824213,0.0,0.0
62,19.5,0.0,20.785746837905776,0.0,0.0
63,16.5,0.0,20.752098105884183,0.0,0.0
64,20.5,11396.554829346795,20.741155231325695,1139.6554829346794,0.0
65,21.0,167218.2576433264,21.025399580409573,25082.738646498958,0.0
66,22.0,493674.3203983007,21.71313891478043,74051.1480597451,0.0
67,18.5,0.0,20.906075258211512,0.0,0.0
68,20.5,10710.36761146658,20.802581107247537,1606.555141719987,0.0
69,17.5,0.0,20.689437922589086,0.0,0.0
70,20.0,0.0,20.59123378044542,0.0,0.0
71,18.0,0.0,20.49077936497194,0.0,0.0
72,19.0,0.0,20.394643681781538,0.0,0.0
73,19.0,0.0,20.301835964726564,0.0,0.0
74,22.5,500000.0,21.216588675277897,25000.0,0.0
75,19.0,0.0,20.4108103387087,0.0,0.0
76,16.0,0.0,20.28044087239802,0.0,0.0
77,20.0,8050.470676247404,20.20896392924144,402.52353381237026,0.0
78,17.5,0.0,20.139426919773985,0.0,0.0
79,20.5,188201.60375760501,20.49741211100114,9410.08018788025,0.0
80,20.5,149624.54087471755,20.51052896537026,14962.454087471757,0.0
81,20.0,0.0,20.27879843429296,0.0,0.0
82,21.0,329126.77148419566,20.938422726302147,32912.67714841957,0.0
83,16.5,0.0,20.45894052971145,0.0,0.0
84,21.0,279560.15627851756,21.01202918918676,27956.015627851757,0.0
