,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,20.5,135430.52822837906,20.453241531866464,6771.526411418953,0.0
1,17.5,0.0,20.154004008301285,0.0,0.0
2,18.5,0.0,20.041464402321164,0.0,0.0
3,17.0,0.0,19.937346724405668,0.0,0.0
4,20.5,301655.45706487476,20.450223068474997,15082.77285324374,0.0
5,17.5,0.0,19.922685761748586,0.0,0.0
6,20.0,113045.00292309931,20.06237645102007,5652.2501461549655,0.0
7,21.0,484186.8560632975,20.853356214517856,24209.342803164876,0.0
8,21.5,500000.0,21.17596083901683,50000.0,0.0
9,21.5,495333.13668941095,21.431106292613105,49533.3136689411,0.0
10,17.5,0.0,20.658407192412135,0.0,0.0
11,20.5,33768.898234882035,20.657501195797554,3376.8898234882035,0.0
12,22.5,500000.0,21.57337628213026,50000.0,0.0
13,21.0,87481.87212428916,21.00711605324007,8748.187212428917,0.0
14,20.0,0.0,20.813080633103894,0.0,0.0
15,20.5,0.0,20.758772174413842,0.0,0.0
16,22.5,500000.0,21.71900743534245,50000.0,0.0
17,16.0,0.0,20.939985076453127,0.0,0.0
18,16.5,0.0,20.805642365367422,0.0,0.0
19,18.5,0.0,20.691018132178954,0.0,0.0
20,22.0,493718.0441376439,21.566942352970642,74057.70662064658,0.0
21,18.0,0.0,20.73019830993258,0.0,0.0
22,20.5,2404.920147777247,20.58681326915958,240.49201477772473,0.0
23,19.0,0.0,20.48214336398301,0.0,0.0
24,20.5,52578.03767220803,20.49323736739745,2628.901883610402,0.0
25,17.5,0.0,20.326210278517067,0.0,0.0
26,17.0,0.0,20.229848161653393,0.0,0.0
27,22.0,500000.0,21.1516519012453,25000.0,0.0
28,22.5,500000.0,21.357154045840936,25000.0,0.0
29,18.0,0.0,20.503959497222144,0.0,0.0
30,20.5,66135.0970516915,20.496685237810322,3306.754852584575,0.0
31,21.5,490617.8039935529,21.31726259009411,24530.890199677648,0.0
32,22.0,500000.0,21.566520648537256,50000.0,0.0
33,17.0,0.0,20.757504828959117,0.0,0.0
34,22.0,500000.0,21.66923019793029,50000.0,0.0
35,18.5,0.0,20.89031737851281,0.0,0.0
36,22.0,500000.0,21.796948860641958,50000.0,0.0
37,16.5,0.0,21.01564250250025,0.0,0.0
38,18.5,0.0,20.912325778410807,0.0,0.0
39,17.5,0.0,20.82637925805126,0.0,0.0
40,20.5,13032.347302557606,20.763677237519673,1303.2347302557607,0.0
41,21.5,390077.7765979285,21.44006822351702,58511.66648968927,0.0
42,20.0,0.0,20.791863906416765,0.0,0.0
43,20.5,10846.470975262146,20.671391086968654,1626.9706462893218,0.0
44,16.5,0.0,20.52152782158232,0.0,0.0
