,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,17.5,0.0,20.18248892349297,0.0,0.0
1,16.0,0.0,20.071354822429083,0.0,0.0
2,19.0,0.0,19.972990762806273,0.0,0.0
3,22.5,500000.0,20.88837249928076,25000.0,0.0
4,22.0,500000.0,21.091016456398354,25000.0,0.0
5,20.0,0.0,20.23766150226521,0.0,0.0
6,20.5,168118.49809143244,20.450470384124973,8405.924904571622,0.0
7,20.5,161930.08532003773,20.501664073440274,8096.504266001887,0.0
8,22.0,500000.0,21.259808947252843,50000.0,0.0
9,16.0,0.0,20.521265551262857,0.0,0.0
10,22.5,500000.0,21.47015022658756,50000.0,0.0
11,21.0,143958.23017837887,21.00909351928423,14395.823017837887,0.0
12,19.5,0.0,20.72755759714639,0.0,0.0
13,22.0,493646.4658400906,21.685603283057674,49364.64658400906,0.0
14,21.0,72297.42771880115,21.095935471027147,7229.7427718801155,0.0
15,21.0,51727.254317486106,21.008178724628547,5172.725431748611,0.0
16,22.0,478057.56135067256,21.836881057218424,47805.75613506726,0.0
17,19.5,0.0,21.079054206447978,0.0,0.0
18,21.0,87623.45099997953,21.12432021490434,13143.51764999693,0.0
19,17.5,0.0,20.865765642208963,0.0,0.0
20,20.5,0.0,20.725428150817574,0.0,0.0
21,20.5,680.1003661944012,20.588776305876213,68.01003661944013,0.0
22,20.5,14439.389395925891,20.504848899488575,1443.9389395925891,0.0
23,18.5,0.0,20.394578042377034,0.0,0.0
24,22.0,500000.0,21.32101860072547,25000.0,0.0
25,18.5,0.0,20.517492932658033,0.0,0.0
26,22.0,500000.0,21.400244920982942,25000.0,0.0
27,20.5,621.7976892576024,20.58369209351395,31.08988446288012,0.0
28,20.0,0.0,20.43329237726609,0.0,0.0
29,17.5,0.0,20.31974540896328,0.0,0.0
30,20.5,121962.71256933521,20.467627647050218,6098.135628466761,0.0
31,22.0,500000.0,21.239936865900283,25000.0,0.0
32,22.5,500000.0,21.477598484235603,50000.0,0.0
33,18.5,0.0,20.67537433042928,0.0,0.0
34,21.5,402551.57614175073,21.39589221728218,40255.15761417508,0.0
35,19.0,0.0,20.761789740394946,0.0,0.0
36,21.5,399551.9723473637,21.485434688783645,39955.19723473638,0.0
37,22.5,500000.0,21.86278102609169,50000.0,0.0
38,19.5,0.0,21.063213719625946,0.0,0.0
39,20.5,0.0,20.93960936964276,0.0,0.0
40,21.5,329124.17552568973,21.517890561734994,32912.41755256897,0.0
41,22.0,489460.7504790118,21.92910855092418,73419.11257185177,0.0
42,19.0,0.0,21.10631296973017,0.0,0.0
43,20.0,0.0,20.937247436761684,0.0,0.0
44,20.5,12372.69292236998,20.814204092992124,1855.903938355497,0.0
45,20.5,5799.556083558692,20.67663422712641,579.9556083558692,0.0
46,20.5,2018.64337081924,20.55441729615584,201.86433708192402,0.0
47,17.0,0.0,20.440318456644818,0.0,0.0
48,20.0,0.0,20.330376550744358,0.0,0.0
49,16.0,0.0,20.22739104023275,0.0,0.0
50,18.0,0.0,20.130656277410065,0.0,0.0
51,16.0,0.0,20.044841511467553,0.0,0.0
52,16.0,0.0,19.966152018428385,0.0,0.0
53,18.0,0.0,19.89708447323695,0.0,0.0
54,19.5,0.0,19.84206013569548,0.0,0.0
55,22.0,500000.0,20.82876509223344,25000.0,0.0
56,22.5,500000.0,21.12914934460919,50000.0,0.0
57,20.5,59077.57841368152,20.498236313912155,5907.757841368152,0.0
58,22.5,500000.0,21.37710866011119,50000.0,0.0
59,18.0,0.0,20.611887360453565,0.0,0.0
60,22.0,493759.5421133473,21.530679593566003,49375.954211334734,0.0
61,21.5,336107.5116777057,21.43643279683144,33610.75116777057,0.0
62,16.0,0.0,20.88252578326628,0.0,0.0
63,22.5,500000.0,21.82887375437413,50000.0,0.0
64,20.0,0.0,21.065641480709594,0.0,0.0
65,21.5,272330.80508873233,21.521906953610195,40849.620763309846,0.0
66,17.5,0.0,21.02892553106318,0.0,0.0
67,20.5,0.0,20.89396934485924,0.0,0.0
68,21.0,125168.3086775839,21.048134327626787,18775.246301637584,0.0
69,20.5,0.0,20.75749050575979,0.0,0.0
70,20.5,945.8941558423377,20.642921187321473,94.58941558423378,0.0
71,17.5,0.0,20.530848149011888,0.0,0.0
72,19.5,0.0,20.424369260973915,0.0,0.0
73,22.5,500000.0,21.3374731250548,25000.0,0.0
74,19.0,0.0,20.513049422959647,0.0,0.0
75,18.5,0.0,20.366907239985377,0.0,0.0
76,19.5,0.0,20.261222970588026,0.0,0.0
77,17.0,0.0,20.167334060034175,0.0,0.0
78,21.5,492591.1676573529,21.105894050354372,24629.558382867646,0.0
79,21.5,496924.6188802879,21.377196044990654,24846.230944014398,0.0
80,20.0,0.0,20.596494392708276,0.0,0.0
81,21.5,461260.5357411257,21.47437248844562,46126.05357411257,0.0
82,17.5,0.0,20.779870633568727,0.0,0.0
83,20.5,15205.214908222673,20.746299898142613,1520.5214908222674,0.0
84,20.5,5454.583677056987,20.70713617151694,545.4583677056987,0.0
85,22.5,500000.0,21.68662357293216,50000.0,0.0
86,18.5,0.0,20.95238682454595,0.0,0.0
87,21.0,74332.17888438806,21.04355204459667,7433.217888438807,0.0
