,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,19.5,0.0,20.18248892349297,0.0,0.0
1,19.5,0.0,20.071354822429083,0.0,0.0
2,16.5,0.0,19.972990762806273,0.0,0.0
3,21.0,471205.7901809938,20.826666299228812,23560.28950904969,0.0
4,21.0,461780.9680540147,21.001714658703605,23089.048402700737,0.0
5,19.5,0.0,20.198386751197386,0.0,0.0
6,22.5,500000.0,21.093449344732598,25000.0,0.0
7,22.5,500000.0,21.354980383416944,25000.0,0.0
8,20.5,31439.7305263838,20.654918882608506,3143.97305263838,0.0
9,22.5,500000.0,21.553630620238604,50000.0,0.0
10,19.0,0.0,20.799787654956788,0.0,0.0
11,21.5,337918.2198432978,21.399013171663622,33791.82198432978,0.0
12,18.5,0.0,20.868142543074516,0.0,0.0
13,20.0,0.0,20.804405873185008,0.0,0.0
14,20.5,11034.92830986036,20.786665431257248,1103.4928309860359,0.0
15,16.0,0.0,20.7266905258391,0.0,0.0
16,21.0,176160.63303835204,21.03812986938867,17616.063303835206,0.0
17,20.0,0.0,20.717641075287943,0.0,0.0
18,20.0,0.0,20.61891285750655,0.0,0.0
19,21.0,227984.17667234226,20.982654372864207,34197.62650085134,0.0
20,18.5,0.0,20.537487828802142,0.0,0.0
21,21.0,285577.57700387354,20.98139485582371,28557.757700387356,0.0
22,20.0,0.0,20.47011150667939,0.0,0.0
23,17.0,0.0,20.361305021643766,0.0,0.0
24,16.5,0.0,20.275616222254587,0.0,0.0
25,18.0,0.0,20.188616439901907,0.0,0.0
26,21.5,500000.0,21.120216001281502,25000.0,0.0
27,18.5,0.0,20.319525048888814,0.0,0.0
28,22.5,500000.0,21.20008576575738,25000.0,0.0
29,22.0,500000.0,21.401064379497722,25000.0,0.0
30,18.5,0.0,20.553397319778988,0.0,0.0
31,21.0,277620.9025943264,20.998817365581086,13881.045129716322,0.0
32,20.0,0.0,20.527634400328264,0.0,0.0
33,21.5,470381.7731801717,21.40640369844152,47038.17731801717,0.0
34,18.5,0.0,20.67564159486955,0.0,0.0
35,20.5,28802.89638961598,20.649781174795805,2880.289638961598,0.0
36,22.5,500000.0,21.55444908426447,50000.0,0.0
37,20.5,0.0,20.78811453745708,0.0,0.0
38,19.0,0.0,20.698786291586266,0.0,0.0
39,20.0,0.0,20.625783194769763,0.0,0.0
40,18.0,0.0,20.5473574406399,0.0,0.0
41,21.0,239762.4335340155,20.947466894344657,35964.36503010232,0.0
42,19.0,0.0,20.528881734686838,0.0,0.0
43,22.0,500000.0,21.422982918049026,75000.0,0.0
44,19.5,0.0,20.589736521768106,0.0,0.0
45,21.5,470328.7403308202,21.394898182726536,47032.87403308202,0.0
46,19.5,0.0,20.615569449178533,0.0,0.0
47,17.5,0.0,20.4700356190765,0.0,0.0
48,16.5,0.0,20.35543406027235,0.0,0.0
49,18.0,0.0,20.24783798275969,0.0,0.0
50,18.0,0.0,20.146842265480974,0.0,0.0
51,17.5,0.0,20.057089927387004,0.0,0.0
52,22.0,500000.0,20.989992357154225,25000.0,0.0
53,21.0,400104.45817237126,21.018964461793583,20005.222908618565,0.0
54,22.5,500000.0,21.349660845183728,25000.0,0.0
55,22.0,500000.0,21.565987680944826,25000.0,0.0
56,20.0,0.0,20.773646032280276,0.0,0.0
57,22.0,500000.0,21.713312534005908,50000.0,0.0
58,19.0,0.0,20.949658827246857,0.0,0.0
59,19.5,0.0,20.83725914183316,0.0,0.0
60,16.0,0.0,20.766479472355027,0.0,0.0
61,20.5,12010.925648986151,20.710984016296845,1201.0925648986151,0.0
62,20.0,0.0,20.648440162504105,0.0,0.0
63,22.0,496659.8215765474,21.622696312760056,49665.98215765474,0.0
64,19.0,0.0,20.875671953606954,0.0,0.0
65,21.0,126401.03026497757,21.04617289231746,18960.154539746636,0.0
66,16.5,0.0,20.774750334678554,0.0,0.0
67,20.5,0.0,20.663129353005413,0.0,0.0
68,20.5,2195.430495739925,20.577489500849232,329.31457436098873,0.0
69,17.0,0.0,20.480535609969074,0.0,0.0
70,20.0,0.0,20.38703007804441,0.0,0.0
71,18.5,0.0,20.290463257418832,0.0,0.0
72,18.5,0.0,20.197939315331148,0.0,0.0
73,19.0,0.0,20.108488156170488,0.0,0.0
74,17.5,0.0,20.011130986130976,0.0,0.0
75,18.0,0.0,19.92359080455818,0.0,0.0
76,18.5,0.0,19.843666934874577,0.0,0.0
77,22.5,500000.0,20.788846800003707,25000.0,0.0
78,16.5,0.0,20.033020020093335,0.0,0.0
79,22.5,500000.0,20.989239318801733,25000.0,0.0
80,22.5,500000.0,21.269381355686498,50000.0,0.0
81,17.5,0.0,20.50718818603603,0.0,0.0
82,22.5,500000.0,21.46580462611157,50000.0,0.0
83,16.5,0.0,20.72553300560606,0.0,0.0
84,17.5,0.0,20.666986053232737,0.0,0.0
85,22.5,500000.0,21.65240574611322,50000.0,0.0
86,16.5,0.0,20.917064967147486,0.0,0.0
87,21.5,281710.8425255321,21.424833451718044,28171.084252553213,0.0
