,Setpoints,Energy,Temperatures,Basic Money,Comfort violations
0,21.0,348560.3553524055,20.887034385126864,17428.017767620277,0.0
1,16.0,0.0,20.281435078773757,0.0,0.0
2,17.5,0.0,20.14890528127492,0.0,0.0
3,22.0,500000.0,21.053323433694587,25000.0,0.0
4,17.0,0.0,20.230592751116347,0.0,0.0
5,22.0,500000.0,21.09841781083683,25000.0,0.0
6,22.0,500000.0,21.310852584638532,25000.0,0.0
7,22.0,500000.0,21.53027279856593,25000.0,0.0
8,17.5,0.0,20.750570523898936,0.0,0.0
9,21.5,389532.5781678731,21.472739851518234,38953.25781678731,0.0
10,21.5,321745.87705035467,21.519545306660067,32174.58770503547,0.0
11,20.5,0.0,20.97166638338473,0.0,0.0
12,21.0,88886.15012289557,21.07763970939002,8888.615012289558,0.0
13,16.0,0.0,20.898261416497476,0.0,0.0
14,21.5,288638.88468280615,21.437220286580317,28863.888468280617,0.0
15,21.0,50115.43368525817,21.078196624290694,5011.543368525818,0.0
16,21.0,41204.4721081683,21.00352455834398,4120.44721081683,0.0
17,21.5,274898.8030747321,21.426978939375992,41234.82046120981,0.0
18,19.5,0.0,20.93315582293341,0.0,0.0
19,22.5,500000.0,21.812546364766703,75000.0,0.0
20,17.0,0.0,20.965677955332207,0.0,0.0
21,20.0,0.0,20.785295276921,0.0,0.0
22,20.5,6255.55310590581,20.677647848314066,625.555310590581,0.0
23,18.0,0.0,20.56523863562176,0.0,0.0
24,18.0,0.0,20.469113615630178,0.0,0.0
25,18.0,0.0,20.372667212828404,0.0,0.0
26,18.0,0.0,20.280291397477082,0.0,0.0
27,18.0,0.0,20.18684048027577,0.0,0.0
28,21.0,397720.7237445538,20.90035951198772,19886.03618722769,0.0
29,16.0,0.0,20.240650784126885,0.0,0.0
30,20.5,210189.79058394677,20.56021433528653,10509.489529197339,0.0
31,22.0,500000.0,21.201489421090464,25000.0,0.0
32,16.0,0.0,20.42501253691254,0.0,0.0
33,20.5,95378.9097951343,20.538555612955133,9537.89097951343,0.0
34,22.0,500000.0,21.366928570503127,50000.0,0.0
35,21.0,182687.74612578194,20.97153703360848,18268.774612578196,0.0
36,20.0,0.0,20.62592704771287,0.0,0.0
37,20.5,6251.407119350948,20.574150525823097,625.1407119350948,0.0
38,22.0,492163.67815967806,21.519314395384384,49216.36781596781,0.0
39,16.0,0.0,20.75367138692974,0.0,0.0
40,21.5,381363.6865492021,21.416106702756743,38136.36865492021,0.0
41,16.5,0.0,20.776866196222375,0.0,0.0
42,20.5,10801.316986783859,20.685332639635707,1620.1975480175788,0.0
43,21.0,209597.21805031717,20.9807700244925,31439.582707547575,0.0
44,20.0,0.0,20.55347607632801,0.0,0.0
45,20.5,59477.95543313153,20.546833239866896,5947.795543313154,0.0
46,20.5,69437.84465336394,20.495745872933387,6943.784465336394,0.0
47,16.0,0.0,20.295367523825377,0.0,0.0
48,16.0,0.0,20.18866137445953,0.0,0.0
49,17.0,0.0,20.092999547776607,0.0,0.0
50,16.0,0.0,20.00304366613718,0.0,0.0
51,19.5,0.0,19.923503839042635,0.0,0.0
52,22.5,500000.0,20.865853513142504,25000.0,0.0
53,21.0,399398.34425867535,20.893422039905285,19969.917212933768,0.0
54,22.0,500000.0,21.2448631649062,25000.0,0.0
55,22.0,500000.0,21.466157185191648,25000.0,0.0
56,19.0,0.0,20.680729447038328,0.0,0.0
57,21.5,422399.1705728228,21.47518201895701,42239.917057282284,0.0
58,16.5,0.0,20.820231401799063,0.0,0.0
59,21.0,172262.27119268305,21.08061475009378,17226.227119268307,0.0
60,20.5,0.0,20.76017631306699,0.0,0.0
61,21.0,163748.65591190173,21.00682979733304,16374.865591190173,0.0
62,20.5,0.0,20.726563806483703,0.0,0.0
63,22.0,493837.61927209474,21.681310185007884,49383.761927209474,0.0
64,17.0,0.0,20.935483598375292,0.0,0.0
65,22.0,497183.30359660287,21.850815647454567,74577.49553949042,0.0
66,18.0,0.0,21.05128867779199,0.0,0.0
67,20.5,15115.280947973157,20.930763184623025,2267.2921421959736,0.0
68,20.5,12516.905373914828,20.830156647441033,1877.535806087224,0.0
69,20.0,0.0,20.703694678629844,0.0,0.0
70,20.5,9715.289544920068,20.61837526057798,971.5289544920068,0.0
71,18.0,0.0,20.492828306819796,0.0,0.0
72,16.0,0.0,20.38862356540866,0.0,0.0
73,17.5,0.0,20.28843017802827,0.0,0.0
74,21.0,354372.31181361736,20.899953872344092,17718.615590680867,0.0
75,21.0,345284.8403009802,21.001063196503498,17264.24201504901,0.0
76,17.5,0.0,20.380599835202432,0.0,0.0
77,19.0,0.0,20.259646282060483,0.0,0.0
78,19.5,0.0,20.190711597087923,0.0,0.0
79,22.0,500000.0,21.16835502937046,25000.0,0.0
80,21.0,288618.7348037764,21.012323008092437,28861.87348037764,0.0
81,22.0,500000.0,21.55710075488939,50000.0,0.0
82,18.0,0.0,20.798883512772967,0.0,0.0
83,22.0,498076.11268803943,21.737634708108555,49807.61126880394,0.0
84,21.0,57036.028814321035,21.117683502757256,5703.6028814321035,0.0
85,21.5,241405.71932207936,21.44496594454341,24140.57193220794,0.0
86,16.0,0.0,21.060114629596654,0.0,0.0
87,20.0,0.0,21.004439164512306,0.0,0.0
88,20.0,0.0,20.966997876663562,0.0,0.0
89,21.5,270790.98415942874,21.492161861825018,40618.64762391431,0.0
90,22.0,438690.77696195984,21.935406090424195,65803.61654429397,0.0
91,19.0,0.0,21.204665353709405,0.0,0.0
92,20.5,0.0,21.08119955433981,0.0,0.0
93,20.5,0.0,20.974508869660188,0.0,0.0
94,20.5,13293.673402519598,20.889519091993098,1329.3673402519598,0.0
95,18.0,0.0,20.75547576268232,0.0,0.0
96,21.5,406836.56063597597,21.475331816888037,20341.8280317988,0.0
97,19.5,0.0,20.784690222398737,0.0,0.0
98,19.5,0.0,20.64830689558265,0.0,0.0
99,17.0,0.0,20.532972266647633,0.0,0.0
100,21.0,296095.71331299853,21.032289577932257,14804.785665649928,0.0
101,20.5,35132.46187945063,20.585698263050947,1756.6230939725317,0.0
102,22.5,500000.0,21.466835346848512,25000.0,0.0
103,20.5,0.0,20.712408055109993,0.0,0.0
104,21.0,152674.14189533074,20.972081636357203,15267.414189533076,0.0
105,21.0,126846.52837322312,21.007318186452576,12684.652837322312,0.0
106,22.0,495439.1623962037,21.816689626260647,49543.916239620376,0.0
107,16.0,0.0,21.089699029840308,0.0,0.0
108,21.0,39644.32777720829,21.142502166160742,3964.432777720829,0.0
109,20.5,0.0,21.068122421275685,0.0,0.0
110,18.5,0.0,21.053229637060518,0.0,0.0
111,20.5,0.0,21.020273735986926,0.0,0.0
112,22.0,436262.2719221492,21.864988574285576,43626.22719221492,0.0
113,20.0,0.0,21.17992240698066,0.0,0.0
114,20.0,0.0,21.090528493946003,0.0,0.0
115,17.5,0.0,21.000644615602578,0.0,0.0
116,20.5,2495.835717729124,20.91974383950628,374.3753576593686,0.0
117,20.0,0.0,20.835208884482782,0.0,0.0
118,20.5,12192.494833853681,20.780268894601303,1219.2494833853682,0.0
119,18.5,0.0,20.683686345352708,0.0,0.0
120,18.0,0.0,20.60346144189974,0.0,0.0
121,16.0,0.0,20.5299318752902,0.0,0.0
122,21.5,466046.06151533977,21.406887106331055,23302.30307576699,0.0
123,19.5,0.0,20.669752038101407,0.0,0.0
124,16.5,0.0,20.56431618037426,0.0,0.0
125,19.0,0.0,20.491904229447286,0.0,0.0
126,18.5,0.0,20.439267305425012,0.0,0.0
127,21.0,313333.276005282,21.044509456430994,15666.663800264101,0.0
128,21.0,232143.45114769664,21.022976436766786,23214.345114769665,0.0
129,22.0,498553.7965691978,21.643748712774837,49855.37965691978,0.0
130,20.0,0.0,20.877804488497713,0.0,0.0
131,21.0,116742.52830060087,21.05027718622028,11674.252830060088,0.0
132,22.5,500000.0,21.871958590677046,50000.0,0.0
133,22.0,392011.16849350877,21.908483807241424,39201.11684935088,0.0
134,21.0,9367.132319862689,21.281585364464416,936.713231986269,0.0
135,21.0,6624.076693267056,21.17903904456133,662.4076693267057,0.0
136,20.5,0.0,21.074137805891322,0.0,0.0
137,18.5,0.0,20.971600590988203,0.0,0.0
138,20.0,0.0,20.872678358533886,0.0,0.0
139,21.0,124120.93382451827,21.0134016820345,18618.14007367774,0.0
