Timestamp,temperature_0
2023-07-25 13:00:00+01:00,17.95
2023-07-25 14:00:00+01:00,18.25
2023-07-25 15:00:00+01:00,18.57
2023-07-25 16:00:00+01:00,18.69
2023-07-25 17:00:00+01:00,18.44
2023-07-25 18:00:00+01:00,18.07
2023-07-25 19:00:00+01:00,17.01
2023-07-25 20:00:00+01:00,16.45
2023-07-25 21:00:00+01:00,15.34
2023-07-25 22:00:00+01:00,14.03
2023-07-25 23:00:00+01:00,13.47
2023-07-26 00:00:00+01:00,12.9
2023-07-26 01:00:00+01:00,12.01
2023-07-26 02:00:00+01:00,11.56
2023-07-26 03:00:00+01:00,10.81
2023-07-26 04:00:00+01:00,10.47
2023-07-26 05:00:00+01:00,9.94
2023-07-26 06:00:00+01:00,10.18
2023-07-26 07:00:00+01:00,11.47
2023-07-26 08:00:00+01:00,13.09
2023-07-26 09:00:00+01:00,15.01
2023-07-26 10:00:00+01:00,17.06
2023-07-26 11:00:00+01:00,18.62
2023-07-26 12:00:00+01:00,19.48
2023-07-26 13:00:00+01:00,20.35
2023-07-26 14:00:00+01:00,20.88
2023-07-26 15:00:00+01:00,20.98
2023-07-26 16:00:00+01:00,21.29
2023-07-26 17:00:00+01:00,20.95
2023-07-26 18:00:00+01:00,20.03
2023-07-26 19:00:00+01:00,18.83
2023-07-26 20:00:00+01:00,17.19
2023-07-26 21:00:00+01:00,16.21
2023-07-26 22:00:00+01:00,15.43
2023-07-26 23:00:00+01:00,15.05
2023-07-27 00:00:00+01:00,14.83
2023-07-27 01:00:00+01:00,14.92
2023-07-27 02:00:00+01:00,15.12
2023-07-27 03:00:00+01:00,15.55
2023-07-27 04:00:00+01:00,15.77
2023-07-27 05:00:00+01:00,15.78
2023-07-27 06:00:00+01:00,16.05
2023-07-27 07:00:00+01:00,16.52
2023-07-27 08:00:00+01:00,17.19
2023-07-27 09:00:00+01:00,17.96
2023-07-27 10:00:00+01:00,18.94
2023-07-27 11:00:00+01:00,20.15
2023-07-27 12:00:00+01:00,21.23
2023-07-27 13:00:00+01:00,22.14
2023-07-27 14:00:00+01:00,22.54
2023-07-27 15:00:00+01:00,22.96
2023-07-27 16:00:00+01:00,23.06
2023-07-27 17:00:00+01:00,23.02
2023-07-27 18:00:00+01:00,22.34
2023-07-27 19:00:00+01:00,21.7
2023-07-27 20:00:00+01:00,21.08
2023-07-27 21:00:00+01:00,19.62
2023-07-27 22:00:00+01:00,18.71
2023-07-27 23:00:00+01:00,18.13
2023-07-28 00:00:00+01:00,17.47
2023-07-28 01:00:00+01:00,17.0
2023-07-28 02:00:00+01:00,16.61
2023-07-28 03:00:00+01:00,16.01
2023-07-28 04:00:00+01:00,15.71
2023-07-28 05:00:00+01:00,15.75
2023-07-28 06:00:00+01:00,16.12
2023-07-28 07:00:00+01:00,16.85
2023-07-28 08:00:00+01:00,17.64
2023-07-28 09:00:00+01:00,18.55
2023-07-28 10:00:00+01:00,18.65
2023-07-28 11:00:00+01:00,19.29
2023-07-28 12:00:00+01:00,20.75
2023-07-28 13:00:00+01:00,21.46
2023-07-28 14:00:00+01:00,21.9
2023-07-28 15:00:00+01:00,22.49
2023-07-28 16:00:00+01:00,21.95
2023-07-28 17:00:00+01:00,21.96
2023-07-28 18:00:00+01:00,22.26
2023-07-28 19:00:00+01:00,21.84
2023-07-28 20:00:00+01:00,20.87
2023-07-28 21:00:00+01:00,19.45
2023-07-28 22:00:00+01:00,18.76
2023-07-28 23:00:00+01:00,18.01
2023-07-29 00:00:00+01:00,17.44
2023-07-29 01:00:00+01:00,16.95
2023-07-29 02:00:00+01:00,16.39
2023-07-29 03:00:00+01:00,16.06
2023-07-29 04:00:00+01:00,15.7
2023-07-29 05:00:00+01:00,15.51
2023-07-29 06:00:00+01:00,15.05
2023-07-29 07:00:00+01:00,15.61
2023-07-29 08:00:00+01:00,16.48
2023-07-29 09:00:00+01:00,17.45
2023-07-29 10:00:00+01:00,18.35
2023-07-29 11:00:00+01:00,19.47
2023-07-29 12:00:00+01:00,20.07
2023-07-29 13:00:00+01:00,20.38
2023-07-29 14:00:00+01:00,20.68
2023-07-29 15:00:00+01:00,21.59
2023-07-29 16:00:00+01:00,21.59
2023-07-29 17:00:00+01:00,21.67
2023-07-29 18:00:00+01:00,21.57
2023-07-29 19:00:00+01:00,20.63
2023-07-29 20:00:00+01:00,19.4
2023-07-29 21:00:00+01:00,18.2
2023-07-29 22:00:00+01:00,16.89
2023-07-29 23:00:00+01:00,16.05
2023-07-30 00:00:00+01:00,15.24
2023-07-30 01:00:00+01:00,14.46
2023-07-30 02:00:00+01:00,13.76
2023-07-30 03:00:00+01:00,13.27
2023-07-30 04:00:00+01:00,12.9
2023-07-30 05:00:00+01:00,13.05
2023-07-30 06:00:00+01:00,13.34
2023-07-30 07:00:00+01:00,14.07
2023-07-30 08:00:00+01:00,15.24
2023-07-30 09:00:00+01:00,16.38
2023-07-30 10:00:00+01:00,17.72
2023-07-30 11:00:00+01:00,18.89
2023-07-30 12:00:00+01:00,19.83
2023-07-30 13:00:00+01:00,20.52
2023-07-30 14:00:00+01:00,21.29
2023-07-30 15:00:00+01:00,21.11
2023-07-30 16:00:00+01:00,20.4
2023-07-30 17:00:00+01:00,18.87
2023-07-30 18:00:00+01:00,18.22
2023-07-30 19:00:00+01:00,17.99
2023-07-30 20:00:00+01:00,17.59
2023-07-30 21:00:00+01:00,16.99
2023-07-30 22:00:00+01:00,16.69
2023-07-30 23:00:00+01:00,16.08
2023-07-31 00:00:00+01:00,15.91
2023-07-31 01:00:00+01:00,15.48
2023-07-31 02:00:00+01:00,15.66
2023-07-31 03:00:00+01:00,15.72
2023-07-31 04:00:00+01:00,15.92
2023-07-31 05:00:00+01:00,16.22
2023-07-31 06:00:00+01:00,16.72
2023-07-31 07:00:00+01:00,17.42
2023-07-31 08:00:00+01:00,18.0
2023-07-31 09:00:00+01:00,18.64
2023-07-31 10:00:00+01:00,18.99
2023-07-31 11:00:00+01:00,19.13
2023-07-31 12:00:00+01:00,19.27
2023-07-31 13:00:00+01:00,20.11
2023-07-31 14:00:00+01:00,19.42
2023-07-31 15:00:00+01:00,19.6
2023-07-31 16:00:00+01:00,19.2
2023-07-31 17:00:00+01:00,19.01
2023-07-31 18:00:00+01:00,18.77
2023-07-31 19:00:00+01:00,18.54
2023-07-31 20:00:00+01:00,17.53
2023-07-31 21:00:00+01:00,16.68
2023-07-31 22:00:00+01:00,16.03
2023-07-31 23:00:00+01:00,15.24
